Date/Time,Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/03  24:00:00,780104832.1386963,131.3175193262246,0.03281245740748498,0.0010910374559228735,0.32043040011546586,0.0018871984057166487,0.6753609364322657,0.023077607217709413,0.014076991695942773,0.009000615521766637,0.0008646447927975669,0.0029045799235986507,0.0000026243818699910734,0.0,1638.7974250670447,0.0,0.0,35.96947951404919 
 01/04  01:00:00,702371450.5347879,118.23241278601901,0.029542867003814026,0.0009823212585460422,0.2885011804215157,0.0016991489182757373,0.6080647382429324,0.020778043909735467,0.012674292824900242,0.00810375108483522,0.0007784874446292427,0.002615153669205186,0.000002362875891602101,0.0,1475.49980099645,0.0,0.0,32.385308307861294 
 01/04  02:00:00,717922276.0912632,120.85013254805753,0.03019695960804027,0.0010040703010511666,0.2948887286713146,0.0017367688534289404,0.6215275700027654,0.021238079316925014,0.01295490747206684,0.008283171844858165,0.0007957235131512735,0.0026730543690161217,0.0000024151910458896618,0.0,1508.1680422759603,0.0,0.0,33.10233386421722 
 01/04  03:00:00,715067041.5440583,120.36950186563303,0.030076863874609557,0.0010000770328286058,0.29371593251534656,0.001729861584221724,0.6190557049429791,0.021153613769885414,0.01290338476466253,0.00825022900522288,0.000792558856836188,0.002662423417121823,0.000002405585637140028,0.0,1502.1699368532647,0.0,0.0,32.97068322404373 
 01/04  04:00:00,712024469.6460425,119.85733609308711,0.029948888432463978,0.0009958217587086224,0.29246618698052085,0.0017225011159889203,0.616421656131138,0.02106360627819798,0.012848481554762835,0.008215124723435144,0.0007891865614215842,0.0026510949483225027,0.0000023953499993150373,0.0,1495.7782843642274,0.0,0.0,32.830394735821365 
 01/04  05:00:00,709679020.6219397,119.46251922378647,0.029850235093791776,0.000992541465303391,0.2915027867575235,0.0017168270995277714,0.6143911282020524,0.020994221563352653,0.012806157927122898,0.008188063636229754,0.0007865869360867393,0.0026423620910620803,0.000002387459580435092,0.0,1490.8511057813334,0.0,0.0,32.72224955180498 
 01/04  06:00:00,707301209.7963891,119.06225478986121,0.029750220565971795,0.000989215911394614,0.29052609382749617,0.0017110747946910323,0.6123325836582376,0.020923879499043636,0.012763250330775838,0.008160629168267796,0.0007839514419020237,0.002633508740459091,0.000002379460291924424,0.0,1485.8559434676663,0.0,0.0,32.61261221300854 
 01/04  07:00:00,807493344.6873678,135.9279144651273,0.03396446206690218,0.0011293424270261692,0.33168031381037033,0.0019534555997338925,0.6990720207895396,0.023887833367882992,0.014571217404883548,0.009316615962999441,0.0008950013984511377,0.00300655612014137,0.0000027165206605965612,0.0,1696.3335689185408,0.0,0.0,37.23232330177305 
 01/04  08:00:00,819599172.2926565,137.96572680139903,0.0344736525453048,0.001146273371186719,0.3366528188167256,0.001982741533643503,0.7095524110280937,0.024245956434181974,0.014789667064020984,0.009456289370160983,0.0009084191345940117,0.003051629990180694,0.0000027572463594766176,0.0,1721.7647652020755,0.0,0.0,37.7905051000517 
 01/04  09:00:00,899666661.4574857,151.44374106645537,0.037841419247560175,0.0012582540000478871,0.36954078019364656,0.0021764376007314913,0.7788693184902504,0.026614568945898358,0.016234484906000324,0.01038008403989803,0.0009971635375596332,0.003349746873937886,0.0000030266046024755856,0.0,1889.965742390198,0.0,0.0,41.482298552170256 
 01/04  10:00:00,903843648.267549,152.14686649724155,0.03801710999597034,0.0012640958419067323,0.3712564900568406,0.002186542400142924,0.7824854654583135,0.026738135493604424,0.016309858632987922,0.0104282768606165,0.0010017931844303034,0.0033652991324675313,0.0000030406565708827923,0.0,1898.7405056615712,0.0,0.0,41.67489323343011 
 01/04  11:00:00,893959041.3253275,150.48295927645339,0.037601347612609394,0.0012502714480986938,0.3671963581015023,0.0021626299544125795,0.7739280548056171,0.02644572213181477,0.016131490900715532,0.010314231231099232,0.0009908373826337533,0.0033284955777474184,0.0000030074033692841872,0.0,1877.9755164737685,0.0,0.0,41.219128633257185 
 01/04  12:00:00,883911592.7955617,148.79164041502605,0.03717873585152979,0.0012362193076288306,0.3630693384755552,0.002138323568827311,0.7652296671424943,0.02614849147619326,0.015950184691995904,0.01019830678419735,0.0009797010921068167,0.00329108571168757,0.0000029736023457872605,0.0,1856.868439449348,0.0,0.0,40.755855648434 
 01/04  13:00:00,874661422.5723004,147.23452993830486,0.03678965889166706,0.0012232822230583227,0.3592698033058401,0.0021159459270300063,0.7572215080249403,0.02587484646552959,0.015783265370317157,0.01009158109521243,0.0009694484809364606,0.003256644367891898,0.0000029424834781323783,0.0,1837.4362368545344,0.0,0.0,40.329343986616855 
 01/04  14:00:00,866249021.6382558,145.81844382176618,0.03643581984853965,0.0012115168241847883,0.3558143843849784,0.0020955949831864026,0.7499386317519088,0.025625984932418026,0.01563146359546232,0.009994521336955702,0.0009601244281131935,0.0032253223072461505,0.000002914182983654121,0.0,1819.7639697163493,0.0,0.0,39.941460627105386 
 01/04  15:00:00,859663187.6733879,144.70982951336632,0.036158809134642964,0.0012023060216898715,0.3531092333264071,0.002079662797091953,0.7442370711276697,0.025431158181985533,0.015512622221566283,0.009918535960419247,0.0009528248873215529,0.0032008011399280783,0.000002892027316179551,0.0,1805.9288448729928,0.0,0.0,39.637797567830646 
 01/04  16:00:00,853966037.1439278,143.7508101047751,0.03591917786793302,0.0011943381122966799,0.35076911165497976,0.002065880478417104,0.7393048713026497,0.02526262108701767,0.015409817140262174,0.009852803946755494,0.0009465103365892151,0.0031795888254187287,0.000002872861304197373,0.0,1793.9606128697346,0.0,0.0,39.37511038680644 
 01/04  17:00:00,848972721.9939516,142.91026953677056,0.03570915104342078,0.0011873545715808565,0.34871809247718155,0.002053800850138888,0.7349820035845456,0.02511490534293047,0.015319712768380851,0.009795192574549614,0.000940975895876436,0.003160997115254519,0.0000028560630929687317,0.0,1783.4709560015735,0.0,0.0,39.14487601368782 
 01/04  18:00:00,842811992.050986,141.87321433595727,0.035450020884851746,0.0011787383102186836,0.3461875541709186,0.0020388970586900632,0.7296484686902921,0.024932654317246703,0.01520854239656004,0.009724111920686661,0.0009341475276295514,0.0031380587462432772,0.000002835337534938404,0.0,1770.5288641811883,0.0,0.0,38.86081387185034 
 01/04  19:00:00,786414460.7221748,132.37963910720416,0.03307785048111182,0.0010998619636478973,0.3230220989850154,0.0019024624068006563,0.6808233774954691,0.023264263067205877,0.01419084894373164,0.009073414123474234,0.0008716381958306367,0.0029280726898960876,0.0000026456083438938967,0.0,1652.0523142175011,0.0,0.0,36.26040715188022 
 01/04  20:00:00,794095906.9575369,133.67268130218721,0.03340094440008513,0.0011106050653608578,0.32617727607052904,0.0019210450542753946,0.6874734436262553,0.023491500986752727,0.014329460641048748,0.00916204034570397,0.000880152080394525,0.002956673172293136,0.0000026714498044321276,0.0,1668.189035581976,0.0,0.0,36.61458727180545 
 01/04  21:00:00,791162996.190262,133.17897513540473,0.03327758148055632,0.0011065031608857839,0.3249725741741386,0.001913949873863634,0.6849343318547917,0.023404737567397662,0.014276536266253274,0.009128201301144384,0.0008769013300874006,0.002945753006975126,0.0000026615830820035075,0.0,1662.0277526167306,0.0,0.0,36.479355096059514 
 01/04  22:00:00,787737511.6972817,132.6023524719155,0.03313350012200639,0.0011017123536345608,0.3235655461421935,0.0019056630787975962,0.6819687837391994,0.023303402487287177,0.014214723398577446,0.009088679088709726,0.0008731046258399161,0.0029329988320527228,0.000002650059272601293,0.0,1654.8317003229474,0.0,0.0,36.32141107466671 
 01/04  23:00:00,784629178.4127967,132.07911687672163,0.03300275865072769,0.0010973651070862122,0.32228878892059143,0.0018981435232491013,0.6792778032564888,0.02321144959623224,0.014158633524458914,0.009052816071773323,0.0008696594424773915,0.0029214255125679343,0.0000026396024042656252,0.0,1648.3019002588985,0.0,0.0,36.17809042621924 
 01/04  24:00:00,781838943.5948564,131.60942780477336,0.0328853969099094,0.0010934627460550067,0.321142691598418,0.0018913934987869329,0.6768622104773186,0.023128906916683557,0.01410828373716918,0.009020623179514374,0.000866566829912231,0.0029110365754656006,0.0000026302156637052002,0.0,1642.4403423674585,0.0,0.0,36.04943682738415 
 01/05  01:00:00,709397078.0157807,119.41505893113369,0.02983837613666856,0.0009921471465771546,0.29138697798621593,0.0017161450352526566,0.6141470417476799,0.020985880939817438,0.012801070272794762,0.008184810667022674,0.0007862744393603509,0.002641312328517717,0.0000023865110860360088,0.0,1490.2588176708714,0.0,0.0,32.70924959541634 
 01/05  02:00:00,730633483.1020896,122.98985031871618,0.03073161331284685,0.0010218479155299541,0.3001098950846326,0.0017675192969812514,0.6325320559594552,0.021614111140564187,0.013184281202577204,0.00842982993798698,0.0008098122336658631,0.002720382260303672,0.0000024579533258430638,0.0,1534.8709832918837,0.0,0.0,33.68842881112491 
 01/05  03:00:00,726327654.8619428,122.26503660157672,0.030550503287741088,0.001015825878881506,0.2983412632175075,0.0017571028095358173,0.6288043669712845,0.021486733115484387,0.013106582531983752,0.008380150583500636,0.0008050397828193314,0.0027043502839005683,0.0000024434679168272556,0.0,1525.8255576746774,0.0,0.0,33.48989344216639 
 01/05  04:00:00,722804200.3551036,121.6719223350897,0.03040230115365622,0.00101089805292424,0.2968939937084598,0.0017485790093310523,0.6257540031776241,0.021382499817844923,0.013043001795407842,0.008339498022437077,0.0008011344915475861,0.002691231335266164,0.000002431614522582618,0.0,1518.42369585398,0.0,0.0,33.32743216839761 
 01/05  05:00:00,719111893.1887965,121.05038456517151,0.030246996806549877,0.0010057340733522005,0.29537736746297766,0.001739646727526609,0.6225574584022299,0.021273271402636205,0.012976374112591829,0.008296897290044377,0.0007970420490536664,0.0026774836941477094,0.0000024191930843521577,0.0,1510.667118497432,0.0,0.0,33.15718534834657 
 01/05  06:00:00,716101935.2370751,120.54370880159156,0.030120393159167758,0.0010015244123799982,0.29414101820443433,0.0017323651576481229,0.6199516444947283,0.021184228719537825,0.01292205942135302,0.008262169298184803,0.000793705901958717,0.002666276657506907,0.000002409067164408454,0.0,1504.3439794299334,0.0,0.0,33.01840064093005 
 01/05  07:00:00,813216659.6585073,136.8913382171276,0.03420519385189226,0.0011373469294318754,0.33403118260471076,0.0019673012143794745,0.7040268719828191,0.024057144477679718,0.01467449462353776,0.009382649854141957,0.0009013449490656996,0.003027865853239713,0.0000027357746934235704,0.0,1708.3567656110126,0.0,0.0,37.496216886488405 
 01/05  08:00:00,823558395.6300584,138.63219541652188,0.03464018381363326,0.0011518106538434957,0.33827908168023335,0.0019923195283724124,0.7129800334072061,0.024363080950405326,0.014861111249144401,0.009501969701260925,0.000912807418964488,0.0030663714456173096,0.000002770565741074905,0.0,1730.082064035889,0.0,0.0,37.9730590298047 
 01/05  09:00:00,902739866.7166998,151.96106344979958,0.037970683177891144,0.0012625521173129084,0.37080310847348463,0.0021838721759663716,0.7815298875525154,0.026705482655120114,0.01628994089490285,0.010415541760217266,0.0010005697860727887,0.003361189400543623,0.0000030369432952163184,0.0,1896.42174760644,0.0,0.0,41.62399949935029 
 01/05  10:00:00,903435139.9982964,152.07810100530702,0.03799992748455234,0.0012635245112285372,0.37108869405972017,0.0021855541532782787,0.7821318071858651,0.0267260507160276,0.016302487101269254,0.010423563614758343,0.0010013404061199119,0.0033637781254584566,0.0000030392822918738683,0.0,1897.882336000021,0.0,0.0,41.656057521591336 
 01/05  11:00:00,893194626.7300944,150.35428294444353,0.037569195111670534,0.0012492023546629217,0.3668823725132664,0.0021607807132003752,0.7732662773936714,0.02642310868416836,0.01611769703934455,0.01030541164482381,0.0009899901284288347,0.003325649417596695,0.0000030048317715677795,0.0,1876.3696801569783,0.0,0.0,41.18388260735051 
 01/05  12:00:00,883733381.5380335,148.76164154911663,0.03717124000090015,0.0012359700652846996,0.3629961376668918,0.002137892447281549,0.7650753841323032,0.026143219506025182,0.01594696886985381,0.010196250636171368,0.0009795035680953102,0.0032904221741481905,0.0000029730028181673597,0.0,1856.494063932208,0.0,0.0,40.74763859104281 
 01/05  13:00:00,874645748.370868,147.23189145029056,0.03678899960967609,0.0012232603014650316,0.3592633650805791,0.0021159080086288686,0.7572079383828598,0.025874382780330874,0.01578298252935231,0.010091400250978561,0.0009694311081218189,0.00325658600782422,0.0000029424307479243715,0.0,1837.403309432617,0.0,0.0,40.32862127238141 
 01/05  14:00:00,866338131.0909376,145.8334438984131,0.03643956793469458,0.0012116414507049012,0.3558509863599959,0.0020958105532099527,0.7500157765674885,0.02562862103062388,0.015633071575535964,0.009995549455087911,0.0009602231943572626,0.00322565409025351,0.0000029144827603282667,0.0,1819.9511655079762,0.0,0.0,39.94556933211617 
 01/05  15:00:00,859259929.4365113,144.64194777602427,0.036141847447986764,0.0012017420335914569,0.3529435937958353,0.0020786872508956307,0.7438879579710003,0.025419228714541484,0.015505345426681843,0.009913883287859636,0.000952377927989546,0.0031992996804695514,0.000002890670699014545,0.0,1805.0817041644566,0.0,0.0,39.61920392721643 
 01/05  16:00:00,853258935.4859474,143.63178144117504,0.03588943604083572,0.0011933491754740652,0.3504786675276593,0.002064169886370185,0.7386927114771848,0.025241703110800137,0.01539705749084392,0.009844645619956216,0.0009457266063245596,0.003176956059673538,0.000002870482515225695,0.0,1792.4751761327493,0.0,0.0,39.34250697563242 
 01/05  17:00:00,848294362.380811,142.79607911269065,0.03568061815271671,0.0011864058327498296,0.3484394542310052,0.0020521597896971627,0.7343947266383017,0.025094837634002814,0.01530747176916173,0.00978736586484108,0.0009402240224320193,0.0031584713653397207,0.000002853780996259781,0.0,1782.0458988278647,0.0,0.0,39.113597855672666 
 01/05  18:00:00,843744374.6478435,142.03016525413915,0.035489238388687734,0.0011800423200062314,0.34657053311972563,0.002041152641373077,0.7304556612082522,0.024960236711894762,0.015225367240520333,0.009734869471374426,0.0009351809525284303,0.003141530305013809,0.000002838474200527796,0.0,1772.4875575977107,0.0,0.0,38.9038046537751 
 01/05  19:00:00,786810475.8326204,132.44630158611338,0.03309450751028134,0.0011004158216690344,0.32318476337967633,0.0019034204307152422,0.6811662200530503,0.023275978263413658,0.014197995036399633,0.009077983227014023,0.0008720771270986016,0.0029295471808771117,0.0000026469405941675513,0.0,1652.8842390006191,0.0,0.0,36.278666822652134 
 01/05  20:00:00,794360279.7818067,133.71718401775846,0.03341206434407044,0.0011109748113766796,0.32628586800121645,0.0019216846144369556,0.6877023193757833,0.023499321848701252,0.014334231248662701,0.00916509060003855,0.0008804451033017611,0.002957657516917197,0.0000026723391916251673,0.0,1668.7444141488327,0.0,0.0,36.62677711154863 
 01/05  21:00:00,791403182.3049796,133.2194064254851,0.03328768409283912,0.0011068390799017338,0.32507123134131727,0.0019145309225049147,0.6851422684200723,0.023411842921173518,0.014280870424693354,0.009130972496480162,0.0008771675451713703,0.0029466472967397766,0.000002662391101719474,0.0,1662.5323211953628,0.0,0.0,36.49042972241352 
 01/05  22:00:00,787889548.4256725,132.62794529636196,0.03313989503006126,0.0011019249888580803,0.3236279956844902,0.00190603087996945,0.6821004066481059,0.02330790014421214,0.01421746690134126,0.009090433242870882,0.0008732731387885628,0.002933564913444275,0.0000026505707454407415,0.0,1655.1510899597472,0.0,0.0,36.328421263248984 
 01/05  23:00:00,784694215.0448968,132.09006469916915,0.033005494195532434,0.0010974560658890615,0.32231550291233646,0.0018983008572680126,0.6793341074850334,0.023213373555408666,0.01415980711048516,0.009053566444923505,0.0008697315271293123,0.002921667664760965,0.0000026398211966011388,0.0,1648.4385253134164,0.0,0.0,36.181089169092786 
 01/05  24:00:00,781887066.5637915,131.617528496684,0.03288742103897956,0.001093530049780654,0.32116245825227696,0.0018915099159484616,0.6769038720233376,0.02313033052403667,0.014109152116143612,0.009021178407893056,0.0008666201679673095,0.0029112157526782955,0.000002630377556109913,0.0,1642.5414362132192,0.0,0.0,36.05165570627574 
 01/06  01:00:00,703728858.7604433,118.46090961562768,0.029599961765638252,0.000984219699827463,0.2890587399224283,0.001702432705958914,0.6092398886235373,0.020818199710052564,0.012698787256332195,0.008119412453720365,0.0007799919551843125,0.0026202077343999335,0.0000023674424029103574,0.0,1478.3513627524135,0.0,0.0,32.44789639263326 
 01/06  02:00:00,719067498.3492793,121.04291144110395,0.03024512948856804,0.0010056719837063383,0.29535913214946147,0.0017395393293066423,0.6225190244134199,0.021271958083417225,0.012975573007712743,0.008296385075704477,0.0007969928431453907,0.002677318397953839,0.000002419043733896744,0.0,1510.573856482265,0.0,0.0,33.15513836798604 
 01/06  03:00:00,716066485.8280766,120.53774149020022,0.030118902100306225,0.0010014748336164597,0.29412645725333997,0.00173227939985585,0.6199209548424266,0.021183180030306243,0.01292141973676764,0.0082617602935386,0.0007936666108972653,0.0026661446680133947,0.0000024089479076336655,0.0,1504.2695094384737,0.0,0.0,33.016766121134474 
 01/06  04:00:00,713005259.1803154,120.0224355044941,0.029990142009538746,0.000997193469373887,0.292869049224092,0.0017248738027986516,0.6172707560354336,0.021092620680753512,0.012866179901908787,0.008226440778844723,0.0007902736391176862,0.002654746741611252,0.000002398649512618866,0.0,1497.8386681704555,0.0,0.0,32.87561749000417 
 01/06  05:00:00,710248610.8821129,119.55840015788256,0.029874192971479075,0.0009933380817102834,0.2917367476656605,0.0017182050295015722,0.6148842401475825,0.02101107158114228,0.012816436183367724,0.008194635397774553,0.0007872182528434075,0.0026444828578695884,0.000002389375761812951,0.0,1492.0476668244896,0.0,0.0,32.74851251589729 
 01/06  06:00:00,707891924.636153,119.16169169140471,0.029775066977276006,0.0009900420721737813,0.29076873172007367,0.0017125038284027958,0.6128439838071813,0.02094135443893392,0.012773909780059378,0.008167444658874541,0.0007846061725089728,0.002635708160836281,0.0000023814475393454674,0.0,1487.0968817601517,0.0,0.0,32.63984920020843 
 01/06  07:00:00,807993726.4347866,136.0121453108804,0.033985508923809415,0.001130042249929711,0.33188584711426783,0.001954666103241978,0.6995052167801141,0.02390263601100236,0.01458024679351572,0.009322389217486637,0.0008955560065685244,0.0030084192015091696,0.000002718204014848322,0.0,1697.3847408706135,0.0,0.0,37.25539516374786 
 01/06  08:00:00,819849899.7836113,138.0079325547576,0.03448419854473834,0.0011466240331395633,0.3367558058858176,0.001983348083560521,0.7097694735895654,0.024253373630328635,0.014794191441595262,0.00945918218873337,0.0009086970334231612,0.0030525635288623154,0.000002758089841858038,0.0,1722.2914784714235,0.0,0.0,37.80206577366628 
 01/06  09:00:00,900102505.570442,151.51710808761516,0.03785975154830169,0.0012588635620356975,0.3697198044705757,0.0021774919773757907,0.7792466422500042,0.026627462391538712,0.016242349713018623,0.010385112678520088,0.0009976466140991108,0.003351369661040538,0.0000030280708430897466,0.0,1890.88133755205,0.0,0.0,41.50239467931424 
 01/06  10:00:00,902287888.5820079,151.88498053761623,0.03795167225438098,0.0012619199906372474,0.37061745709872546,0.002182778768542051,0.7811385960699904,0.02669211192155497,0.016281784949462332,0.010410326972092633,0.0010000688270676403,0.003359506541315162,0.000003035422777494276,0.0,1895.4722590597673,0.0,0.0,41.60315945633706 
 01/06  11:00:00,892479862.5577203,150.23396442550535,0.037539130986957804,0.0012482027012162512,0.3665887809851713,0.002159051584305135,0.7726474838919577,0.02640196403008627,0.01610479911985406,0.010297164910232208,0.0009891979052631004,0.003322988121858411,0.0000030024272048249295,0.0,1874.8681464695055,0.0,0.0,41.15092588897575 
 01/06  12:00:00,882699079.0971677,148.58753414050696,0.03712773558535342,0.0012345235126455583,0.3625712948363988,0.002135390304188704,0.76417995644587,0.02611262204720778,0.015928304882308387,0.010184317164899391,0.000978357178298928,0.0032865711351840665,0.0000029695232799539454,0.0,1854.3212634225838,0.0,0.0,40.69994843591833 
 01/06  13:00:00,873222604.7460332,146.99232917255682,0.03672913991178575,0.0012212699241004976,0.3586788045672474,0.002112465196497414,0.7559758788293881,0.025832282349420477,0.015757301902642167,0.010074980446778308,0.0009678537384223609,0.0032512871887030005,0.0000029376430935303205,0.0,1834.4136546941818,0.0,0.0,40.263002225619836 
