,Unnamed: 0.1,Unnamed: 0,index,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
5285,5285,5285,21143,8/9/2022 6:00,14.4,96063.74954,15.8751148,23.1763221,23.05359417,12.497281,16.226675,6.017335767,6.2954715
5286,5286,5286,21147,8/9/2022 7:00,17.8,128353.6178,21.21121056,20.29461315,22.53964063,12.751638,14.391778,6.006852017,6.672399
5287,5287,5287,21151,8/9/2022 8:00,20,133846.6298,22.11896397,19.68247337,21.53893296,14.084636,10,5.643934517,6.565352
5288,5288,5288,21155,8/9/2022 9:00,21.1,154355.8468,25.50823593,26.12026056,24.87340476,21.692249,12.689301,5.787401258,6.3777205
5289,5289,5289,21159,8/9/2022 10:00,21.7,163092.4478,26.95201202,24.2640001,22.23364006,13.580306,13.801387,5.791418775,5.69274725
5290,5290,5290,21163,8/9/2022 11:00,23.3,162099.4739,26.78791709,23.86652471,24.0707244,10,16.056841,5.699705775,6.16561225
5291,5291,5291,21167,8/9/2022 12:00,26.7,164869.4135,27.24566634,21.1948531,23.92605657,11.69906,10.80799,5.443091258,6.6363135
5292,5292,5292,21171,8/9/2022 13:00,26.1,152472.0836,25.19693269,24.08338666,21.62464708,15.988411,13.068429,5.821493258,5.68658225
5293,5293,5293,21175,8/9/2022 14:00,28.3,164571.4905,27.19643276,22.41663518,20.81964312,14.638445,10,6.038779275,6.673239
5294,5294,5294,21179,8/9/2022 15:00,28.9,148940.6788,24.61334672,26.68110024,22.21299162,23.14671,15.035254,5.706079775,5.78470325
5295,5295,5295,21183,8/9/2022 16:00,23.9,165460.3369,27.34332,27.80035867,23.45826912,18.631547,11.239143,6.194071275,5.99335825
5296,5296,5296,21187,8/9/2022 17:00,21.1,162411.8574,26.83954035,25.07567233,22.35237536,12.291201,13.823868,6.227891525,6.68004125
5297,5297,5297,21191,8/9/2022 18:00,20.6,155079.5562,25.62783328,22.79653981,27.71846972,12.715946,20.008096,5.887509017,6.42150225
5298,5298,5298,21195,8/9/2022 19:00,20,143768.4897,23.75861124,21.3394045,23.56099236,14.332536,10,5.779006517,6.24713025
5299,5299,5299,21199,8/9/2022 20:00,16.7,124524.854,20.57848421,25.30508738,22.78052265,24.313914,10,5.931827775,5.79180425
5300,5300,5300,21203,8/9/2022 21:00,15,122669.6524,20.27190094,24.06143752,22.70476627,15.115247,13.424457,6.238913033,5.21007
5301,5301,5301,21207,8/9/2022 22:00,13.9,113172.5521,18.70244775,24.03354821,27.01888714,16.905388,18.088405,5.641203525,5.33601
5302,5302,5302,21211,8/9/2022 23:00,12.8,122603.1162,20.26090544,24.45971413,24.340771,22.478996,11.407593,5.86224425,6.3004365
5303,5303,5303,21215,8/10/2022 0:00,12.8,118188.7994,19.53141292,26.38419843,18.42384079,16.758004,10,5.655272767,6.14526275
5304,5304,5304,21219,8/10/2022 1:00,12.2,90065.15453,14.88381075,23.34978759,19.81363551,12.536121,15.272359,6.238913033,5.62640975
5305,5305,5305,21223,8/10/2022 2:00,11.7,82655.89722,13.65938623,21.02178285,22.0344386,17.266982,19.889449,5.237108008,4.7119835
5306,5306,5306,21227,8/10/2022 3:00,11.7,90628.79569,14.97695585,17.50861481,26.3756174,10.472065,17.732857,5.682470517,4.97501025
5307,5307,5307,21231,8/10/2022 4:00,12.2,95517.62611,15.78486461,18.70532219,26.71276116,10,18.03688,5.075904517,5.504112
5308,5308,5308,21235,8/10/2022 5:00,12.8,86628.83088,14.31593751,25.07656252,24.2255158,23.720773,13.399295,5.832288008,5.689671
5309,5309,5309,21239,8/10/2022 6:00,12.2,90559.33378,14.96547685,25.05472106,20.79634546,15.232899,16.718767,6.238913033,6.142096
5310,5310,5310,21243,8/10/2022 7:00,14.4,117730.1782,19.455623,25.70845722,22.67259499,10.909664,16.018633,5.766083258,5.94753875
5311,5311,5311,21247,8/10/2022 8:00,16.1,124881.7207,20.63745859,19.59858844,25.17144666,10.738814,15.144505,5.788503517,5.99236725
5312,5312,5312,21251,8/10/2022 9:00,16.1,152481.4004,25.19847234,22.9250643,23.24188568,12.361929,10,5.443663758,6.03602075
5313,5313,5313,21255,8/10/2022 10:00,18.9,150144.9407,24.81235828,24.80745464,23.28575303,13.198025,11.598545,5.792269267,6.17863775
5314,5314,5314,21259,8/10/2022 11:00,20.6,155609.116,25.71534624,24.68456236,22.81747745,10,14.157753,6.012003517,6.039362
5315,5315,5315,21263,8/10/2022 12:00,20.6,151269.1683,24.99814367,21.77878331,24.97007143,13.063576,14.976143,6.074247275,5.5302965
5316,5316,5316,21267,8/10/2022 13:00,21.7,156312.9525,25.83165948,27.13855026,21.58488711,19.75325,13.1826,5.911177017,6.016489
5317,5317,5317,21271,8/10/2022 14:00,23.3,166710.3946,27.54989958,23.65598857,25.95228262,10,14.439093,5.732116767,5.4406465
5318,5318,5318,21275,8/10/2022 15:00,23.9,161733.553,26.72744645,21.44827265,24.02230149,11.724676,12.740251,6.151154775,6.32489775
5319,5319,5319,21279,8/10/2022 16:00,21.7,148338.4798,24.5138297,23.35374862,25.26549661,17.321844,14.15817,5.976279267,6.1527525
5320,5320,5320,21283,8/10/2022 17:00,21.7,158902.5745,26.25961016,26.63834139,24.47128903,17.667436,11.742134,5.931037025,6.4116575
5321,5321,5321,21287,8/10/2022 18:00,19.4,153515.8797,25.3694263,25.22748943,22.33686593,11.354632,14.434751,5.724470758,5.68734675
5322,5322,5322,21291,8/10/2022 19:00,17.8,135394.3187,22.37472889,22.99698613,23.70872524,11.694159,14.067067,6.010781267,5.523945
5323,5323,5323,21295,8/10/2022 20:00,16.1,131286.5294,21.6958919,23.81000533,23.06014577,18.857438,10,5.890275258,6.119025
5324,5324,5324,21299,8/10/2022 21:00,15.6,121003.2425,19.99651665,25.75938241,23.80770965,15.293756,18.026291,6.031013267,6.235138
5325,5325,5325,21303,8/10/2022 22:00,15,132179.1982,21.84341082,24.58777808,26.66301671,14.114864,13.689265,6.077502025,6.1715535
5326,5326,5326,21307,8/10/2022 23:00,14.4,123710.4577,20.44390031,27.12668877,21.42794569,21.672012,10.734057,6.002427508,6.32056175
5327,5327,5327,21311,8/11/2022 0:00,14.4,126588.9703,20.91959189,30.0905524,22.63053316,16.536172,11.496257,5.368371767,5.791254
5328,5328,5328,21315,8/11/2022 1:00,13.9,89624.22362,14.81094425,24.72811996,21.1350485,11.715914,15.593742,6.238913033,5.2507175
5329,5329,5329,21319,8/11/2022 2:00,12.8,93969.33214,15.52899968,21.80875375,28.07630925,11.193154,20.037625,5.891243517,5.43882575
5330,5330,5330,21323,8/11/2022 3:00,13.3,88829.07558,14.67954124,24.62122716,24.27777152,22.952377,14.736298,6.059543525,6.3224595
5331,5331,5331,21327,8/11/2022 4:00,13.3,92967.54528,15.36344835,28.23247075,21.18512699,21.70225,18.270807,5.569839017,5.83159025
5332,5332,5332,21331,8/11/2022 5:00,12.2,94177.49906,15.56340052,19.26849833,24.26367496,13.174883,18.738271,5.400373517,5.46739325
5333,5333,5333,21335,8/11/2022 6:00,13.3,85921.09972,14.19898066,22.84896414,22.45398969,20.997919,14.281598,5.990609525,6.37159625
5334,5334,5334,21339,8/11/2022 7:00,14.4,114646.3309,18.94599861,25.79771216,22.98254281,18.74911,17.69662,5.679853517,6.593786
5335,5335,5335,21343,8/11/2022 8:00,15.6,126311.6405,20.87376148,20.57051726,26.58632145,10,17.526906,5.670919517,5.57775825
5336,5336,5336,21347,8/11/2022 9:00,18.3,155990.7565,25.77841464,20.43374375,24.23783044,11.789677,12.99764,5.179292517,6.038837
5337,5337,5337,21351,8/11/2022 10:00,18.3,154142.9783,25.47305814,27.39793681,24.23662003,19.718933,12.134812,5.769637758,6.041725
5338,5338,5338,21355,8/11/2022 11:00,20,157304.5621,25.99552895,22.60856763,22.46128688,10.107974,12.966033,5.786708525,5.5101675
5339,5339,5339,21359,8/11/2022 12:00,21.7,153522.1618,25.37046445,22.95016217,22.33772326,15.557728,13.523892,6.157859775,6.55905075
5340,5340,5340,21363,8/11/2022 13:00,22.8,165485.2811,27.34744217,25.86172692,26.97892101,12.573314,12.682677,5.913820525,5.72171925
5341,5341,5341,21367,8/11/2022 14:00,23.3,156591.0411,25.87761529,25.35882463,23.49831863,12.456276,14.450454,6.183074775,6.00160675
5342,5342,5342,21371,8/11/2022 15:00,23.9,160294.1948,26.48958381,23.5473531,25.10908007,12.727075,15.950726,6.238913033,5.401533
5343,5343,5343,21375,8/11/2022 16:00,23.3,160209.0123,26.47550689,22.18420472,23.54752395,13.108333,10,5.157560508,5.89426925
5344,5344,5344,21379,8/11/2022 17:00,22.2,155520.6526,25.70072713,23.06333673,23.15753083,14.961495,14.764109,5.925832525,5.560466
5345,5345,5345,21383,8/11/2022 18:00,20,156678.2802,25.89203209,25.04662528,23.96782964,15.381826,12.778608,5.534348517,6.32010925
5346,5346,5346,21387,8/11/2022 19:00,17.2,130734.5327,21.60467113,20.53367865,26.32828289,11.48793,17.941135,5.739777017,6.1788175
5347,5347,5347,21391,8/11/2022 20:00,16.1,138249.3788,22.84654482,25.05296473,24.28343598,18.043503,10,5.488370767,5.898588
5348,5348,5348,21395,8/11/2022 21:00,16.1,125518.2038,20.74264126,33.06204302,24.78443646,14.534298,14.83751,4.524434008,5.4900935
5349,5349,5349,21399,8/11/2022 22:00,15.6,122632.8114,20.26581274,25.89867801,26.77768607,10,15.758193,5.073268767,6.2712955
5350,5350,5350,21403,8/11/2022 23:00,15.6,122680.115,20.27362995,25.22422408,25.35632831,17.375081,14.798381,6.118482275,6.356339
5351,5351,5351,21407,8/12/2022 0:00,15,124731.7513,20.61267524,23.54032362,20.88319635,17.858032,10,6.016096775,6.08334975
5352,5352,5352,21411,8/12/2022 1:00,15,89967.80918,14.86772384,24.32533448,17.19711774,18.305205,11.142659,5.950562775,5.81776725
5353,5353,5353,21415,8/12/2022 2:00,14.4,96237.78551,15.9038753,24.28648952,19.96769065,14.206465,15.459408,6.072804775,6.56376425
5354,5354,5354,21419,8/12/2022 3:00,13.9,91368.28022,15.09916014,21.2175597,26.86668778,17.585685,19.885316,5.884658025,5.12666475
5355,5355,5355,21423,8/12/2022 4:00,13.3,99270.88156,16.40511274,25.6499343,24.76250904,21.06617,13.212976,5.420818267,5.83404575
5356,5356,5356,21427,8/12/2022 5:00,13.3,84347.27374,13.93889641,23.08367779,22.14442,14.512935,16.137914,6.116628525,5.9844445
5357,5357,5357,21431,8/12/2022 6:00,13.9,97059.06053,16.03959596,21.44066533,24.8175466,10,18.237697,5.632817775,5.986171
5358,5358,5358,21435,8/12/2022 7:00,15.6,117367.8655,19.39574864,25.5023028,23.67479529,17.324015,15.343896,5.688977508,5.8447385
5359,5359,5359,21439,8/12/2022 8:00,17.2,123080.8473,20.33985339,27.6435384,20.32943026,16.042699,11.845216,5.553525275,6.8001605
5360,5360,5360,21443,8/12/2022 9:00,18.9,152943.4647,25.27483127,27.11469309,28.07496517,13.593844,15.793837,6.084041767,5.92028225
5361,5361,5361,21447,8/12/2022 10:00,20.6,153230.3028,25.32223299,24.9211919,24.63584409,15.059001,12.337123,6.238913033,5.87690325
5362,5362,5362,21451,8/12/2022 11:00,20.6,152018.2065,25.12192677,22.69926308,23.93644842,11.216114,15.131081,5.687950017,5.62537525
5363,5363,5363,21455,8/12/2022 12:00,21.7,157457.3598,26.02077969,21.51531689,21.79324031,13.013106,12.161875,6.103180275,6.54977375
5364,5364,5364,21459,8/12/2022 13:00,21.7,156607.3028,25.88030263,24.12743197,22.60193302,14.100866,11.889124,5.713020017,6.06852525
5365,5365,5365,21463,8/12/2022 14:00,22.8,161566.159,26.69978357,24.54404529,22.53438966,10,13.772584,5.939599,6.18538025
5366,5366,5366,21467,8/12/2022 15:00,22.2,152548.6083,25.20957886,22.09651737,22.40146681,10,15.418829,5.170273008,5.793358
5367,5367,5367,21471,8/12/2022 16:00,20.6,153664.61,25.39400489,21.40625029,24.55481687,13.924405,13.961203,5.945563525,6.1534965
5368,5368,5368,21475,8/12/2022 17:00,18.9,156862.1394,25.92241593,23.31592136,22.48111161,11.555343,14.291086,5.994007767,6.065631
5369,5369,5369,21479,8/12/2022 18:00,17.2,145261.5065,24.00534128,21.35610227,24.57010862,11.490622,18.131654,6.238913033,6.5779275
5370,5370,5370,21483,8/12/2022 19:00,16.1,133354.582,22.03765009,20.68267769,22.16596988,15.856383,10,6.141620775,6.31078675
5371,5371,5371,21487,8/12/2022 20:00,15.6,119455.5037,19.74074346,24.5192744,19.4199477,17.964356,10.295798,5.793371517,6.44878475
5372,5372,5372,21491,8/12/2022 21:00,15.6,118840.926,19.63918078,22.9405292,22.10006637,15.91227,11.587415,5.703196517,5.86170225
5373,5373,5373,21495,8/12/2022 22:00,15,115972.5812,19.16516948,21.44942278,24.01477762,11.062485,18.242666,5.541669508,5.57196375
5374,5374,5374,21499,8/12/2022 23:00,15,130564.6198,21.57659198,18.78010394,27.68112708,10,16.669833,6.122432775,6.173129
5375,5375,5375,21503,8/13/2022 0:00,15,121647.1487,20.10292603,22.31002983,22.13246271,17.245943,10.519527,5.321448258,6.15854375
5376,5376,5376,21507,8/13/2022 1:00,15,93269.13067,15.41328716,24.47929842,25.4558763,16.504438,13.069899,5.952258275,5.350803
5377,5377,5377,21511,8/13/2022 2:00,15,94332.12808,15.5889539,24.59320817,21.26838488,16.863171,14.679961,6.000816017,6.793933
5378,5378,5378,21515,8/13/2022 3:00,15,90429.81773,14.94407354,20.72964682,23.69829322,13.842447,21.155176,6.164289775,5.492324
5379,5379,5379,21519,8/13/2022 4:00,15,100960.2161,16.68428548,24.62850013,18.65163879,21.344142,10,6.051663525,6.26894675
5380,5380,5380,21523,8/13/2022 5:00,15,98598.56961,16.29400913,23.35177378,18.88744545,15.082268,10,6.238913033,6.51938775
5381,5381,5381,21527,8/13/2022 6:00,14.4,86566.99725,14.30571913,21.58442936,19.75415506,13.51146,14.681146,5.666048267,5.3885805
5382,5382,5382,21531,8/13/2022 7:00,15.6,120226.776,19.86820086,20.43031676,25.19623172,14.732819,18.171368,5.923053025,5.85927525
5383,5383,5383,21535,8/13/2022 8:00,16.7,128459.9818,21.22878784,20.93898858,23.22313664,12.258048,14.411154,5.986604267,6.3139715
5384,5384,5384,21539,8/13/2022 9:00,18.3,148342.7072,24.5145283,25.33101403,22.69109492,22.760225,10,6.167434517,6.03060075
5385,5385,5385,21543,8/13/2022 10:00,19.4,158741.5046,26.23299238,27.91255439,20.41793915,17.289369,11.29557,5.659441267,6.3317185
5386,5386,5386,21547,8/13/2022 11:00,20.6,156669.9331,25.89065267,22.89883475,24.8700437,11.412821,14.321462,6.238913033,5.94983
5387,5387,5387,21551,8/13/2022 12:00,21.1,153167.5313,25.31185963,25.81014835,22.19852776,16.872753,10.466345,6.012123775,6.217891
5388,5388,5388,21555,8/13/2022 13:00,21.1,153284.8487,25.33124704,24.66010286,25.54890994,10,19.519026,5.848057275,5.47255
5389,5389,5389,21559,8/13/2022 14:00,21.1,158515.7028,26.19567727,24.57346865,23.91968279,17.74964,10.04362,5.425641008,5.88938475
5390,5390,5390,21563,8/13/2022 15:00,21.1,157347.7226,26.00266148,24.37257749,22.99387241,11.3419,15.065676,5.788832275,6.34143725
5391,5391,5391,21567,8/13/2022 16:00,20,154359.982,25.5089193,23.56989112,25.19729966,17.168975,12.219097,5.367162517,6.10468425
5392,5392,5392,21571,8/13/2022 17:00,18.9,150082.6352,24.80206191,26.95953373,24.08102712,16.775086,14.392493,5.620524267,6.20744725
5393,5393,5393,21575,8/13/2022 18:00,17.8,159965.5715,26.43527683,22.08358497,27.5663658,13.900413,11.96758,5.907875017,5.859353
5394,5394,5394,21579,8/13/2022 19:00,16.7,124468.2642,20.5691324,24.69804015,22.22703868,16.365966,13.845513,5.424888517,5.60973275
5395,5395,5395,21583,8/13/2022 20:00,16.1,127937.8048,21.14249494,23.04553484,23.68962843,15.362673,14.554064,5.861387025,6.10240325
5396,5396,5396,21587,8/13/2022 21:00,15.6,120016.0945,19.83338447,22.15143798,23.81402872,16.278546,10.864231,5.613899525,5.99842475
5397,5397,5397,21591,8/13/2022 22:00,15.6,119953.8001,19.82308994,24.03392579,23.24158234,13.171669,16.42892,6.094767517,6.20032775
5398,5398,5398,21595,8/13/2022 23:00,15,128892.8804,21.30032696,20.00792738,24.60998977,10,15.78208,5.943612258,5.5869015
5399,5399,5399,21599,8/14/2022 0:00,14.4,123099.7312,20.34297406,25.04899161,22.36309822,20.306547,10,5.803100267,6.593879
5400,5400,5400,21603,8/14/2022 1:00,14.4,91836.85641,15.17659518,25.14799443,22.13524991,11.551277,16.641702,5.812001008,5.75513625
5401,5401,5401,21607,8/14/2022 2:00,13.9,87231.40586,14.41551667,23.27470617,26.24282513,17.748759,21.561297,6.238913033,5.98874925
5402,5402,5402,21611,8/14/2022 3:00,13.3,96076.23407,15.87717795,24.4651504,24.70160709,16.064262,20.808836,6.034760775,4.826729
5403,5403,5403,21615,8/14/2022 4:00,13.9,89936.04717,14.86247498,23.23276905,23.41420703,14.994186,17.876697,5.575488008,5.68963175
5404,5404,5404,21619,8/14/2022 5:00,13.3,95224.18032,15.73637092,21.40190515,22.65549629,23.982536,12.167303,6.127910767,5.116944
5405,5405,5405,21623,8/14/2022 6:00,13.9,94991.66773,15.69794681,20.39149923,23.43731341,25.148747,12.801254,5.403756008,5.25132625
5406,5406,5406,21627,8/14/2022 7:00,15,122150.8549,20.18616652,23.56174988,22.78841151,18.956639,10,5.795913025,5.41140575
5407,5407,5407,21631,8/14/2022 8:00,15,116194.9763,19.20192161,26.25412921,20.94586359,19.286207,13.996074,5.975700767,6.147372
5408,5408,5408,21635,8/14/2022 9:00,15.6,149018.6802,24.62623692,26.03047557,25.67124232,13.530744,13.793616,6.011369775,5.25618575
5409,5409,5409,21639,8/14/2022 10:00,15.6,146874.8263,24.27195212,21.1410475,27.00313828,10.532243,13.921304,6.052172775,5.97804375
5410,5410,5410,21643,8/14/2022 11:00,16.7,148848.3856,24.59809471,25.24224738,28.30130104,20.472577,12.479268,6.000034017,6.40206825
5411,5411,5411,21647,8/14/2022 12:00,18.3,161888.4214,26.75303939,25.99070342,24.44611129,16.192577,10.179914,5.901348267,5.94427875
5412,5412,5412,21651,8/14/2022 13:00,18.3,147902.3506,24.44175671,27.57755362,23.21000977,15.165974,16.41845,5.782139767,5.7832545
5413,5413,5413,21655,8/14/2022 14:00,18.3,161538.4515,26.69520475,25.11621554,24.24763621,10,17.964201,6.058526525,6.2924625
5414,5414,5414,21659,8/14/2022 15:00,18.3,158746.7768,26.23386364,22.52227284,27.13462517,11.928394,15.403017,6.103094008,6.062873
5415,5415,5415,21663,8/14/2022 16:00,17.8,156308.891,25.8309883,27.58130457,22.96284484,18.618512,10,5.534440017,6.27638775
5416,5416,5416,21667,8/14/2022 17:00,17.2,152909.6282,25.26923957,24.51403154,20.5876922,16.735772,10.504559,6.158128025,6.3932855
5417,5417,5417,21671,8/14/2022 18:00,15.6,142395.522,23.53172003,24.46308346,28.41546977,12.87746,19.750024,5.815840767,5.98597275
5418,5418,5418,21675,8/14/2022 19:00,14.4,119845.7986,19.80524205,24.54958824,26.935676,17.149134,17.84399,6.054519775,5.93861825
5419,5419,5419,21679,8/14/2022 20:00,14.4,126175.857,20.85132243,25.65797847,23.97336889,17.332796,10,5.959406775,6.59773675
5420,5420,5420,21683,8/14/2022 21:00,14.4,117479.6105,19.41421517,23.57994303,24.11031615,14.279214,13.212644,6.076371517,6.4133985
5421,5421,5421,21687,8/14/2022 22:00,14.4,120374.238,19.89256984,24.53061263,26.73057883,16.05882,13.382875,5.348118008,5.97424625
5422,5422,5422,21691,8/14/2022 23:00,13.9,120793.6255,19.96187617,23.17412759,23.23523223,19.967297,12.099656,5.082257758,5.4635965
5423,5423,5423,21695,8/15/2022 0:00,13.9,114395.5716,18.90455911,26.3572655,22.34004236,22.817732,14.815057,5.703586775,6.66751275
5424,5424,5424,21699,8/15/2022 1:00,13.9,94573.20497,15.62879331,23.31767205,22.50988823,14.27981,24.339224,6.137019525,4.95910975
5425,5425,5425,21703,8/15/2022 2:00,13.9,96570.55785,15.95886794,20.00959855,25.95374566,16.843149,18.482687,5.959637525,5.64341425
5426,5426,5426,21707,8/15/2022 3:00,13.9,89990.07849,14.87140398,26.36374567,23.04352568,21.455636,18.636903,5.745188017,6.471005
5427,5427,5427,21711,8/15/2022 4:00,13.3,95031.04707,15.70445448,23.47001512,26.3535789,16.040162,21.262405,5.739606517,5.720528
5428,5428,5428,21715,8/15/2022 5:00,13.3,99826.19626,16.49688185,25.3856426,22.86625681,20.022519,12.818362,5.300255758,6.17208225
5429,5429,5429,21719,8/15/2022 6:00,13.3,90395.99464,14.93848407,26.09314425,21.84768217,17.295632,18.241971,5.866944758,5.2435025
5430,5430,5430,21723,8/15/2022 7:00,13.3,115103.9397,19.02162122,22.7586433,25.91141437,15.176791,16.343142,5.956725267,6.046813
5431,5431,5431,21727,8/15/2022 8:00,13.9,112620.8972,18.61128345,25.26768238,22.82573995,16.937155,17.685136,6.022510767,6.8864955
5432,5432,5432,21731,8/15/2022 9:00,13.9,144390.3203,23.8613725,25.20876701,26.11010017,14.256848,20.67341,6.114729775,5.581176
5433,5433,5433,21735,8/15/2022 10:00,14.4,146001.1064,24.12756463,25.09977937,27.23683097,17.151182,16.566691,6.008843508,6.4852975
5434,5434,5434,21739,8/15/2022 11:00,15.6,147624.7995,24.39588972,29.29646593,28.02366107,19.178597,10,5.652047517,5.394574
5435,5435,5435,21743,8/15/2022 12:00,16.7,149199.3254,24.65608963,26.24504553,24.87133409,12.336653,16.184131,6.009134767,6.28503175
5436,5436,5436,21747,8/15/2022 13:00,16.7,149983.8639,24.78573935,24.17281355,22.90567479,18.251632,10.757206,5.801423017,6.50825325
5437,5437,5437,21751,8/15/2022 14:00,17.8,155964.9786,25.77415469,25.82856711,25.57726216,10,19.005728,5.75819325,5.35686925
5438,5438,5438,21755,8/15/2022 15:00,18.3,156118.642,25.79954849,21.08929378,29.56526419,10.760258,14.978373,5.537073508,5.1725715
5439,5439,5439,21759,8/15/2022 16:00,17.2,153171.589,25.31253018,25.09110708,20.79287044,17.55203,10,5.377084767,5.58981025
5440,5440,5440,21763,8/15/2022 17:00,15.6,151134.5696,24.97590043,23.61213457,23.65152984,10,14.884274,6.026596525,5.81701475
5441,5441,5441,21767,8/15/2022 18:00,15,136315.978,22.52703867,23.94701069,27.19241783,14.103414,17.39377,5.963299767,6.67072575
