,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
1413, 02/28  22:00:00,8.8,139077.30852469456,22.98336521230599,36.60058361391907,38.36518718549756,18.26537,17.55579,3.19580475,3.072069
1414, 02/28  23:00:00,8.9,139277.162209883,23.01639224083017,36.58499427773563,38.33023065919357,18.259758,17.562731,3.1951172500000005,3.07250975
1415, 03/01  00:00:00,9.0,137833.44758061809,22.777809678809614,36.538754503787246,38.29549197615809,18.282044,17.579393,3.19807575,3.0754710000000003
1416, 03/01  01:00:00,9.1,108852.74244456692,17.988573121691836,33.13831886385625,34.79626508763896,19.634498,18.971617,3.356971,3.24099625
1417, 03/01  02:00:00,9.2,119084.22047597,19.679386660952044,33.43269494868102,34.97490252549847,19.531996,18.904403,3.42910625,3.316522
1418, 03/01  03:00:00,9.3,113380.40678992993,18.7367970002819,33.17094424803444,34.764472897726314,19.61277,18.985922,3.424159,3.316331
1419, 03/01  04:00:00,9.4,122315.9010314935,20.21344139097952,33.21427843729643,34.789707790289135,19.619766,18.983073,3.43506275,3.3231304999999995
1420, 03/01  05:00:00,10.0,113638.14463935756,18.77938973654684,33.17509515710593,34.75500558285325,19.624982,18.996853,3.43316925,3.32341125
1421, 03/01  06:00:00,9.4,113619.80725444431,18.776359372938494,33.14081825862218,34.72334929075158,19.640462,19.005766,3.43620325,3.32521075
1422, 03/01  07:00:00,9.4,140739.36080251593,23.258029389434004,35.67287967594868,37.35355819976722,18.597578,17.928342,3.313669,3.1969777500000003
1423, 03/01  08:00:00,10.0,136972.81728023494,22.635585323763443,35.64428353598556,37.37714494514895,18.665792,17.976397,3.26560775,3.14661825
1424, 03/01  09:00:00,10.0,161565.90918539133,26.699742294817085,38.67979760110613,40.52443772445236,17.438106,16.705504,3.1261340000000004,2.9986015
1425, 03/01  10:00:00,10.0,160861.40187600456,26.583318206961657,38.72626517670495,40.61232585674543,17.427531,16.686768,3.0508025,2.92206575
1426, 03/01  11:00:00,10.0,166789.08328531735,27.56290336098585,39.065074408848695,40.94795980420725,17.314711,16.556905,3.03871325,2.905831
1427, 03/01  12:00:00,11.7,166466.26139781444,27.509555094344005,39.33140630484885,41.22173158709092,17.174517,16.420252,3.0134665,2.88169675
1428, 03/01  13:00:00,15.0,159783.91412639592,26.405256848687355,39.34065391363126,41.30197385066505,17.168741,16.391248,3.0044395,2.870481
1429, 03/01  14:00:00,17.2,166978.93741553096,27.5942779026566,39.40870104894919,41.36437362937849,17.141804,16.35825,3.0017395,2.864297
1430, 03/01  15:00:00,20.6,171918.4007225898,28.410554046789493,39.381866280835226,41.37883703727223,17.139085,16.34604,2.99879075,2.86111125
1431, 03/01  16:00:00,20.0,172199.70948530783,28.45704201883579,39.32225297914367,41.33125797864561,17.153898,16.36109,3.00058025,2.8620157500000003
1432, 03/01  17:00:00,17.8,171669.49835948335,28.3694214280024,39.24344824744578,41.21492730942117,17.200276,16.404737,3.00788875,2.8674935
1433, 03/01  18:00:00,15.0,162280.2734487951,26.8177953038564,39.185594145462495,41.12155186244847,17.22201,16.443857,3.01228475,2.875291
1434, 03/01  19:00:00,12.2,134487.0630921785,22.22479943109587,36.55143693532458,38.371591820515846,18.236854,17.504849,3.12732725,2.9979237500000004
1435, 03/01  20:00:00,13.3,143326.92099437534,23.68563933910289,36.823526896264696,38.54874129702206,18.19634,17.498208,3.194063,3.0696235
1436, 03/01  21:00:00,11.7,140889.01727734643,23.28276102577283,36.66826457368299,38.40251491785882,18.209184,17.525822,3.18193325,3.06248475
1437, 03/01  22:00:00,11.1,140727.21701748628,23.25602255561361,36.6306861711985,38.37876520867162,18.25123,17.547985,3.1930655,3.07045
1438, 03/01  23:00:00,11.7,138006.25057883837,22.80636641793556,36.60341760954795,38.3331270786158,18.25136,17.56029,3.1933685,3.07187025
1439, 03/02  00:00:00,11.1,137982.5606403746,22.80245151252543,36.55996549540073,38.30069583204388,18.274325,17.578197,3.1968,3.07531775
1440, 03/02  01:00:00,11.1,108999.92918423723,18.012896619379102,33.15356242977693,34.79895822920928,19.626537,18.968448,3.35552925,3.240525
1441, 03/02  02:00:00,10.6,119175.7501902426,19.69451249904325,33.463339366210285,34.99132629322037,19.521363,18.899053,3.4277505,3.31607625
1442, 03/02  03:00:00,11.1,113422.8540800221,18.74381167133651,33.201269859098,34.780018509062025,19.60019,18.979719,3.4219285000000004,3.31521
1443, 03/02  04:00:00,10.0,122318.67308965349,20.213899490332725,33.22994092164712,34.790994283593626,19.612148,18.981265,3.43331025,3.32238675
1444, 03/02  05:00:00,9.4,113653.16770830203,18.781872389424027,33.16854112597232,34.731195963337186,19.624796,19.003075,3.43256675,3.32384075
1445, 03/02  06:00:00,9.4,116594.49875057224,19.267945108776267,33.1614856183962,34.72966561145568,19.636781,19.008272,3.43631025,3.3264880000000003
1446, 03/02  07:00:00,11.1,139219.62100802534,23.006883209694333,35.74871014426238,37.4150118706061,18.573101,17.910065,3.31082,3.19516925
1447, 03/02  08:00:00,11.7,136782.88414445883,22.60419772594632,35.76720230159809,37.491116631292925,18.624264,17.939919,3.2593285000000005,3.1413497500000003
1448, 03/02  09:00:00,13.9,159874.07721387228,26.42015684344654,38.94411930030587,40.789167908986016,17.348021,16.617017,3.1140647500000003,2.9869942500000004
1449, 03/02  10:00:00,15.6,158426.95912235742,26.18101183873345,39.02218525741757,40.91443531423285,17.30411,16.564774,3.0304345,2.90181825
1450, 03/02  11:00:00,15.6,159722.1561165771,26.39505096456789,39.224494258278334,41.14620209511741,17.230447,16.459424,3.0206775,2.8864252500000003
1451, 03/02  12:00:00,16.7,163151.05885174463,26.96169785093496,39.37466382032905,41.33477077535386,17.160167,16.38209,3.00718375,2.87205075
1452, 03/02  13:00:00,16.1,170335.05974972385,28.148897388194285,39.40484406197445,41.41408578580288,17.139808,16.339733,3.00017825,2.8615195
1453, 03/02  14:00:00,19.4,170959.5131234272,28.25209207968009,39.55165392632859,41.54035593505952,17.081127,16.296632,2.9950417500000004,2.85543225
1454, 03/02  15:00:00,18.9,171058.8038570757,28.268500473097014,39.38718965722924,41.45883465310161,17.132574,16.302555,2.99342025,2.85063375
1455, 03/02  16:00:00,20.6,171482.4513012524,28.338510771930515,39.37823818188355,41.44506797376253,17.147844,16.322182,3.00088675,2.85628175
1456, 03/02  17:00:00,21.1,171968.20850704034,28.41878508399165,39.387775165509694,41.39208085359452,17.1305,16.337299,2.999073,2.85754325
1457, 03/02  18:00:00,18.9,171496.38439981238,28.340813300618628,39.29855268971669,41.3218117415454,17.178769,16.364354,3.00392675,2.86191275
1458, 03/02  19:00:00,16.1,150737.105736712,24.910217122714084,36.67014664389899,38.619494361425176,18.193204,17.44096,3.119866,2.98523425
1459, 03/02  20:00:00,14.4,143453.655437361,23.70658297123826,36.95590665197764,38.705285634466605,18.143198,17.400283,3.185135,3.047895
1460, 03/02  21:00:00,13.3,137710.86369593555,22.75755195150177,36.789410919264434,38.57139430281352,18.159567,17.465652,3.17294725,3.0526965
1461, 03/02  22:00:00,13.3,143529.5057317728,23.71911769049922,36.772979086215344,38.56787789980073,18.197857,17.471343,3.1842735,3.05755625
1462, 03/02  23:00:00,13.3,137816.66167955092,22.775035707277265,36.75846041486495,38.52149990735354,18.189933,17.486728,3.1829227499999995,3.058899
1463, 03/03  00:00:00,13.3,137779.5978618799,22.768910687554552,36.70551328613252,38.4855850582268,18.214578,17.502182,3.186097,3.06196825
1464, 03/03  01:00:00,12.2,108794.01351450136,17.978867811296176,33.29406119628756,34.97367278354817,19.575051,18.902711,3.34619725,3.22865975
1465, 03/03  02:00:00,11.7,118979.5309720488,19.66208608814085,33.60742607021822,35.16226505040895,19.4602,18.826684,3.417293,3.30346225
1466, 03/03  03:00:00,11.1,113180.27087222868,18.70372333113039,33.29130682410928,34.89583005193812,19.559874,18.928783,3.4133322500000003,3.30474275
1467, 03/03  04:00:00,11.1,119234.2942412228,19.704187257053448,33.34409858223666,34.929767561323025,19.56981,18.928773,3.42664,3.313933
1468, 03/03  05:00:00,10.0,116432.44069162218,19.241164035760423,33.26299575830326,34.84769112436481,19.583529,18.953541,3.42478375,3.314539
1469, 03/03  06:00:00,10.0,119359.20549286468,19.724829595807805,33.27591110541424,34.86730845219104,19.594852,18.956554,3.42955175,3.3180815
1470, 03/03  07:00:00,10.0,140258.8447235381,23.178621205232822,35.84939782771733,37.53836717223306,18.53041,17.858245,3.30292675,3.1856925
1471, 03/03  08:00:00,12.8,136645.01422861623,22.58141388966697,35.86543364529303,37.6104141535461,18.580614,17.886727,3.252015,3.13238725
1472, 03/03  09:00:00,14.4,159750.3379906632,26.399708189469337,38.9470043616204,40.809877117886685,17.336924,16.598132,3.10950175,2.98105
1473, 03/03  10:00:00,15.6,157004.44647514005,25.945933032298854,39.00867719200142,40.92379096548115,17.319411,16.569732,3.03206725,2.9019152500000005
1474, 03/03  11:00:00,16.1,161086.64473970016,26.620540950575958,39.36777952162113,41.27988660644785,17.181542,16.409104,3.016842,2.88149825
1475, 03/03  12:00:00,18.3,167892.55523479177,27.745258765223504,39.49604834409973,41.47590062822404,17.110149,16.333604,2.997564,2.86329325
1476, 03/03  13:00:00,18.9,171012.43401846636,28.26083757720912,39.52278182765448,41.54809899647746,17.087722,16.276879,2.9912675,2.85059175
1477, 03/03  14:00:00,17.8,170779.07967165118,28.22227436201877,39.41284057441122,41.44278576298733,17.120206,16.310065,2.99323,2.8515440000000005
1478, 03/03  15:00:00,16.7,170571.02396249128,28.187891899495924,39.362326227222425,41.40041677138908,17.159095,16.342877,3.001182,2.85864825
1479, 03/03  16:00:00,16.1,170453.48265199718,28.16846748802812,39.39377864354017,41.40292482709732,17.139336,16.331858,3.0005680000000003,2.8584965
1480, 03/03  17:00:00,15.6,156604.0425647447,25.879763867805597,39.31697281712994,41.31115361076943,17.166637,16.36639,3.0019975,2.8617385
1481, 03/03  18:00:00,15.6,153767.64543755644,25.411032111685007,39.29900147007921,41.26922449458401,17.179744,16.389684,3.00605775,2.86714925
1482, 03/03  19:00:00,15.0,134350.6092897709,22.202249616114475,36.6290466481817,38.49444490809511,18.204496,17.454532,3.1204724999999995,2.9881484999999994
1483, 03/03  20:00:00,14.4,143192.2027441168,23.663376334596272,36.906835818093406,38.67698962952445,18.164558,17.448583,3.1886275,3.06104525
1484, 03/03  21:00:00,13.3,140776.1064562733,23.264101830648386,36.73449127772296,38.51208736095174,18.180024,17.479397,3.1763517500000003,3.0538085
1485, 03/03  22:00:00,12.8,140613.80400672214,23.237280370609675,36.69369558709521,38.48479274043493,18.226757,17.50613,3.18869875,3.0630395
1486, 03/03  23:00:00,12.8,137921.64177677373,22.792384302386623,36.68637662695791,38.457710565831135,18.220788,17.513077,3.18852275,3.06406875
1487, 03/04  00:00:00,12.2,137877.57493490484,22.785101990619385,36.64283489603028,38.42373968957912,18.240101,17.527682,3.190804,3.0664335
1488, 03/04  01:00:00,12.2,108870.7389532382,17.99154715344242,33.25312363738399,34.93488728015582,19.592663,18.919635,3.34984425,3.23218375
1489, 03/04  02:00:00,11.7,121971.1674505064,20.156472084650403,33.58650466192645,35.145164106272496,19.472178,18.837068,3.41980475,3.30574875
1490, 03/04  03:00:00,11.7,113224.48815122836,18.711030503542084,33.30395789238548,34.91558275967046,19.557137,18.923784,3.4138135000000003,3.3049315
1491, 03/04  04:00:00,12.2,122147.2095965882,20.185564112523792,33.364105285913176,34.95545067455852,19.562528,18.918697,3.42553425,3.3123085000000003
1492, 03/04  05:00:00,11.7,116389.66367261656,19.23409487501142,33.299403152135184,34.89204722962116,19.5711,18.938397,3.42302375,3.31236325
1493, 03/04  06:00:00,11.7,113444.98742330396,18.74746933999154,33.27380751836551,34.87133131476892,19.589552,18.948616,3.427582,3.31557625
1494, 03/04  07:00:00,11.7,140585.21820014558,23.232556393424566,35.83185669120652,37.52637988657129,18.533548,17.858852,3.30331825,3.18562975
1495, 03/04  08:00:00,11.7,136782.20176623468,22.60408495882345,35.76786306388402,37.51324490193841,18.613301,17.919101,3.255403,3.135532
1496, 03/04  09:00:00,12.2,161432.37009450453,26.67767415351835,38.92210340110447,40.78852334548696,17.361711,16.622306,3.11555575,2.98701875
1497, 03/04  10:00:00,12.8,166535.00670000218,27.520915670728265,39.080089817659285,40.9737184705462,17.282689,16.539554,3.0290795,2.89926925
1498, 03/04  11:00:00,13.9,166317.78465453326,27.48501841576887,39.24592743275195,41.167581384414426,17.219099,16.449612,3.0175680000000003,2.8835874999999995
1499, 03/04  12:00:00,14.4,166145.06538283516,27.4564755129564,39.40191373686786,41.33706738726696,17.147676,16.374574,3.00537975,2.87052275
1500, 03/04  13:00:00,16.7,165329.88425447,27.3217619080834,39.2892519866242,41.25392714325278,17.170683,16.390588,3.0016115,2.86576675
1501, 03/04  14:00:00,17.2,171003.78663451743,28.259408544784364,39.34756780211271,41.2823662835785,17.174823,16.385894,3.0073455,2.86882975
1502, 03/04  15:00:00,18.3,171400.90496064472,28.32503474663355,39.277100788647104,41.25234460815519,17.192148,16.404168,3.00581075,2.86938925
1503, 03/04  16:00:00,16.1,171245.16773850605,28.299298230076445,39.32866076644402,41.27480241255833,17.16473,16.383706,3.0056555,2.8681295
1504, 03/04  17:00:00,13.9,154311.90220945937,25.500973830363687,39.23902494100557,41.2001062831224,17.198501,16.416315,3.00701125,2.8706452499999995
1505, 03/04  18:00:00,13.9,153873.64071493098,25.428548471445783,39.20777399811236,41.16480916727436,17.21682,16.43245,3.012143,2.87477575
1506, 03/04  19:00:00,13.9,134452.11978909804,22.219024839216416,36.54946997595095,38.407286261188766,18.23668,17.491069,3.1265279999999995,2.99508675
1507, 03/04  20:00:00,13.9,143286.62638069913,23.67898041082744,36.80746104822087,38.58090593688984,18.200941,17.484129,3.194509,3.06709625
1508, 03/04  21:00:00,13.9,140859.59495816723,23.277898809827885,36.65009440064059,38.43520510282775,18.218014,17.514268,3.183351,3.0604225
1509, 03/04  22:00:00,13.3,143644.7332765196,23.738159738202945,36.6367377850224,38.43652734969745,18.251212,17.527401,3.19370875,3.06752
1510, 03/04  23:00:00,13.9,140889.6353337795,23.282863163331243,36.628250701979226,38.4088275222981,18.243894,17.533014,3.1924955,3.0674655
1511, 03/05  00:00:00,13.9,137914.3899825917,22.79118589959973,36.597181738425874,38.38943087536118,18.259951,17.542922,3.1946207500000003,3.06950875
1512, 03/05  01:00:00,13.3,108905.25910323538,17.997251816719157,33.207955868373865,34.894135741903604,19.608961,18.934099,3.3528925,3.2346825
1513, 03/05  02:00:00,13.9,119077.55834199552,19.678285703075783,33.51437564286251,35.081101596798185,19.498211,18.860297,3.4236295,3.3091845
1514, 03/05  03:00:00,12.2,113297.33299629878,18.72306855414752,33.248607044404764,34.86478912702844,19.583007,18.947156,3.41877475,3.30933575
1515, 03/05  04:00:00,12.8,122238.78904774376,20.2006981699353,33.32404919531085,34.918408686515754,19.578396,18.93292,3.42875425,3.31523375
1516, 03/05  05:00:00,12.2,113502.90102884614,18.75703991308544,33.26726461681501,34.86703440108334,19.585282,18.949947,3.425717,3.314745
1517, 03/05  06:00:00,12.2,113481.88483694584,18.75356686044341,33.247492645437895,34.84957840942883,19.600783,18.957841,3.429667,3.3172255
1518, 03/05  07:00:00,11.7,140602.3662262481,23.23539020830612,35.800755652644774,37.50213075158898,18.546289,17.868812,3.3052842500000006,3.18717625
1519, 03/05  08:00:00,12.2,136810.2366068963,22.60871788556349,35.76454646867474,37.5175287199882,18.619176,17.922077,3.25709075,3.1367235
1520, 03/05  09:00:00,12.2,161412.7513029296,26.67443202971991,38.85098480295639,40.72024281867338,17.368329,16.626053,3.11561475,2.986498
1521, 03/05  10:00:00,13.3,160648.62897383928,26.548156199804485,38.84432051991529,40.75369355734895,17.373981,16.624086,3.0400425,2.90968875
1522, 03/05  11:00:00,13.3,166618.7443286479,27.53475381960813,39.069200369992814,40.98022902906674,17.295444,16.52575,3.0326275,2.89788075
1523, 03/05  12:00:00,13.9,166415.16685173323,27.50111141201079,39.17686202129041,41.102769410275336,17.227278,16.460007,3.0181545,2.88435325
1524, 03/05  13:00:00,13.3,160273.67559002194,26.48619288854056,39.157550415142126,41.12343194291942,17.246519,16.463677,3.01691025,2.881079
1525, 03/05  14:00:00,13.3,166105.5879879382,27.449951635019936,39.27904883465896,41.22233608951712,17.193156,16.411717,3.01252125,2.87509375
1526, 03/05  15:00:00,13.9,160156.144164656,26.46677011064988,39.26084518321655,41.23055610229167,17.194409,16.410746,3.00834875,2.8720267500000003
1527, 03/05  16:00:00,13.3,163138.42300801928,26.95960970144324,39.27870332498861,41.24062817451583,17.188145,16.40048,3.0086115,2.87055775
1528, 03/05  17:00:00,12.8,154339.41448506774,25.505520400072548,39.21638040129164,41.16942609622115,17.204627,16.423112,3.00920575,2.872233
1529, 03/05  18:00:00,12.8,153836.16995396125,25.422356201885165,39.11779165460641,41.06265198459232,17.250434,16.471223,3.015885,2.87932
1530, 03/05  19:00:00,12.2,134536.70472394815,22.23300301056401,36.51745146531084,38.36035599671535,18.253103,17.513042,3.13119675,3.0006585
1531, 03/05  20:00:00,12.2,143351.94050349365,23.68977396409383,36.78668836781867,38.542806911013805,18.211325,17.501293,3.196467,3.0701685
1532, 03/05  21:00:00,11.7,140873.47278225515,23.280192204075654,36.61985271599581,38.38328068209593,18.226444,17.531111,3.1846767500000004,3.0630735
1533, 03/05  22:00:00,11.7,140721.56375508633,23.25508831985828,36.59815199535097,38.37680662446564,18.26836,17.553231,3.196413,3.0717514999999995
1534, 03/05  23:00:00,11.7,143869.6353087183,23.775326157353877,36.59480619404185,38.352251742168725,18.256069,17.554262,3.1948277500000004,3.071298
1535, 03/06  00:00:00,10.0,137939.75326226652,22.79537733475139,36.51507225713388,38.28425587982474,18.286873,17.578913,3.1980395,3.07452375
1536, 03/06  01:00:00,10.0,109014.75212925422,18.015346200568597,33.15399385718821,34.82028691961124,19.631642,18.965465,3.357958,3.2413005
1537, 03/06  02:00:00,9.4,119178.65375816598,19.69499233117913,33.46293831839324,35.01499863692037,19.520231,18.888226,3.427452,3.31419525
1538, 03/06  03:00:00,9.4,113359.55479746168,18.73335108258774,33.2002526255494,34.80018613690718,19.600999,18.971674,3.4220625,3.31371525
1539, 03/06  04:00:00,10.0,122282.15310810966,20.207864342814613,33.251104914952734,34.83261816118872,19.605832,18.96634,3.43284125,3.3204272500000003
