,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_our,CH4:Facility [kg](Hourly)_our,PM2.5:Facility [kg](Hourly)_our,SO2:Facility [kg](Hourly)_our,NOx:Facility [kg](Hourly)_our,Reward_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_easy,CH4:Facility [kg](Hourly)_easy,PM2.5:Facility [kg](Hourly)_easy,SO2:Facility [kg](Hourly)_easy,NOx:Facility [kg](Hourly)_easy,Reward_easy
2895,2895, 05/01  16:00:00,22.8,138235.78976802138,22.84429915528497,25.175134565607333,24.25976947070722,10.0,10.0,3.39121125,4.1015905,0.0209319065816637,0.0006960007237758,0.0057417230577834,0.430830030641972,0.2044107552765027,-0.5132401186618172,2895,22.8,165041.9512,27.27417923,24.58285733,25.15003354,14.81105,14.438646,6.238913033,6.475,0.024990943,0.000830967,0.006855136,0.51437496,0.244049316,-0.704408509
2896,2896, 05/01  17:00:00,21.7,136440.89493418127,22.547681943452,23.0448545719297,23.851822523619475,10.0,10.0,3.65936775,4.198774,0.0206601204469088,0.0006869636422389,0.0056671708085355,0.4252360046841492,0.2017566249008391,0.5045640247507683,2896,21.7,158222.5307,26.1472288,23.52994226,25.13043259,14.809166,14.445613,6.238913033,6.475,0.023958334,0.000796632,0.006571887,0.493121339,0.233965365,-0.671419293
2897,2897, 05/01  18:00:00,21.1,133671.1304611159,22.08996163586331,24.07403102701275,24.08799025811313,10.0,10.0,3.6180695,4.28643025,0.0202407178356117,0.0006730182082729,0.0055521266469163,0.4166036692028364,0.1976609442610611,0.3632434339700829,2897,21.1,156139.7808,25.80304181,24.12584086,25.09575772,14.823971,14.460574,6.238913033,6.475,0.02364296,0.000786145,0.006485378,0.486630175,0.23088558,-0.617618833
2898,2898, 05/01  19:00:00,18.3,109478.80336918788,18.09203347067582,20.721671346685344,21.21585407345156,10.0,10.0,3.69672925,4.34830575,0.0165774730888563,0.0005512127250904,0.0045472809226776,0.3412050981105974,0.1618874889130945,-1.3786084795911262,2898,18.3,131491.0732,21.72969401,22.99829266,24.24112763,15.21641,14.846234,6.238913033,6.475,0.01991061,0.000662042,0.005461576,0.409809234,0.19443727,0.398941468
2899,2899, 05/01  20:00:00,17.2,105137.7289040407,17.374644696729433,21.46504845040476,22.555908198731096,10.0,10.0,3.45790475,4.13275825,0.0159201399530527,0.0005293559326145,0.0043669712691941,0.3276755682545667,0.1554682952178771,-0.487942300657492,2899,17.2,131027.0247,21.65300719,22.84765186,24.04297472,15.255633,14.901079,6.238913033,6.475,0.019840343,0.000659705,0.005442302,0.408362966,0.193751077,0.498304742
2900,2900, 05/01  21:00:00,17.2,106943.7940091538,17.673107863354815,22.25504675427055,21.232912657402345,10.0,10.0,3.4503525,4.228926749999999,0.0161936175099435,0.0005384492551358,0.0044419874837018,0.3333044078328193,0.158138943194311,-0.7429956280774979,2900,17.2,130787.7361,21.61346331,22.90322461,24.03313705,15.2296,14.880758,6.238913033,6.475,0.019804109,0.000658501,0.005432363,0.407617191,0.193397238,0.501735783
2901,2901, 05/01  22:00:00,16.1,106056.94136171749,17.526550107084244,21.11650795213782,21.5552858303058,10.0,10.0,3.43163425,4.07384475,0.016059328721208,0.0005339840577688,0.0044051514204567,0.3305404148472757,0.1568275446065383,-1.1885420103441182,2901,16.1,130097.5845,21.49941158,23.1022126,24.03223889,15.233258,14.88423,6.238913033,6.475,0.019699605,0.000655026,0.005403697,0.405466243,0.192376703,0.511337793
2902,2902, 05/01  23:00:00,14.4,103902.49172265784,17.170514292102705,22.639367725014235,21.81484029521941,10.0,10.0,3.16227625,4.10164775,0.0157330981650302,0.0005231366606465,0.0043156648034946,0.3238257890215738,0.1536417366572047,-0.2615794196843659,2902,14.4,124236.479,20.53082849,22.950763,24.0647261,15.237749,14.882612,6.238913033,6.475,0.018812106,0.000625516,0.005160252,0.387199336,0.183709823,0.575463074
2903,2903, 05/02  00:00:00,14.4,103060.88483330289,17.03143367062373,20.211911603024262,21.306924643079704,10.0,10.0,3.79275525,4.30220475,0.015605660568616,0.0005188992702782,0.0042807080553883,0.3212028103954324,0.1523972434605611,-1.3700974823933687,2903,14.4,112406.2054,18.57580433,22.14990978,24.0233518,15.244982,14.889236,6.238913033,6.475,0.017020745,0.000565952,0.004668873,0.350328732,0.16621627,0.710632749
2904,2904, 05/02  01:00:00,14.4,76611.20126227695,12.660463713616831,18.23576254745165,18.517345118251463,9.999999999999998,9.999999999999998,3.154478750000001,3.77749525,0.0116006029308481,0.0003857282663003,0.0031821014044935,0.2387688907679721,0.1132858107075025,-1.6084291164180735,2904,14.4,83312.55674,13.76790318,21.11915804,22.78026401,15.801291,15.430355,6.238913033,6.475,0.012615334,0.000419469,0.003460447,0.259654547,0.123195177,-0.035507225
2905,2905, 05/02  02:00:00,13.3,70563.77523871226,11.66109003887168,21.933887348219347,22.963821349128928,14.937683,13.760715000000005,2.656044749999999,2.958402749999998,0.0106848910388902,0.0003552801971249,0.002930917210458,0.2199212917242682,0.1043434165342564,0.5964822539043961,2905,13.3,84735.04579,14.00297809,21.5490983,22.42276391,15.882365,15.544345,6.238913033,6.475,0.01283073,0.000426631,0.003519531,0.264087921,0.125298627,-0.308171192
2906,2906, 05/02  03:00:00,13.3,86086.0631193787,14.226241860375056,25.38592077635053,23.34178050473227,9.999999999999998,9.999999999999998,3.05652075,3.55706075,0.0130353031890074,0.0004334330663473,0.0035756466136288,0.2682985446374503,0.1272963912641069,-0.2930592306061927,2906,13.3,90776.05342,15.00129108,21.73544705,22.476262,15.84011,15.491562,6.238913033,6.475,0.01374547,0.000457047,0.003770449,0.282915517,0.134231531,-0.24558473
2907,2907, 05/02  04:00:00,13.9,73902.63368159314,12.21285656210215,19.203084136548824,18.45655153548787,9.999999999999998,9.999999999999998,2.9523155,3.7409805,0.0111904668607021,0.0003720909513928,0.0030695990998612,0.2303272834552775,0.1092806225734155,-1.4621790574303906,2907,13.9,84803.05392,14.01421684,21.39283829,22.46047592,15.876032,15.51948,6.238913033,6.475,0.012841028,0.000426973,0.003522356,0.264299878,0.125399192,-0.39727553
2908,2908, 05/02  05:00:00,12.2,69411.77999970052,11.470715867974167,22.69416640360869,23.12001354547754,18.33685300000004,20.61759600000005,2.4988832500000013,3.030525250000001,0.0105104538922874,0.0003494800384143,0.0028830682587691,0.2163309469593145,0.1026399487327811,1.1797418928414851,2908,12.2,90791.26322,15.0038046,22.22326531,22.46453729,15.862841,15.513411,6.238913033,6.475,0.013747773,0.000457123,0.00377108,0.28296292,0.134254021,-0.268521263
2909,2909, 05/02  06:00:00,12.8,90866.24769635056,15.0161962323729,23.99422643317068,24.76302286189953,9.999999999999998,9.999999999999998,2.96168675,3.51634125,0.0137591271507773,0.0004575007258943,0.0037741950217662,0.2831966189438732,0.1343649018240686,-0.030552138986351,2909,12.8,87806.32701,14.51052586,21.98552568,22.47203545,15.867779,15.512595,6.238913033,6.475,0.013295789,0.000442094,0.003647099,0.273659973,0.129840164,-0.381136301
2910,2910, 05/02  07:00:00,17.8,97312.73949666553,16.08151793694463,21.18477052961795,21.33135438661137,10.0,10.0,3.4427835,4.040696,0.0147352662850066,0.0004899580436871,0.0040419547001664,0.3032879589978758,0.1438973988713058,-1.1609336178684109,2910,17.8,118203.9828,19.53392207,21.82717346,23.53929405,15.346106,15.03162,6.238913033,6.475,0.017898655,0.000595143,0.004909688,0.368398268,0.174789506,0.481966964
2911,2911, 05/02  08:00:00,20.0,97456.37754154892,16.105254991385472,24.953689242268595,26.998945438394856,15.978174999999998,13.650694,3.088009,3.70381675,0.0147570162105658,0.0004906812441214,0.00404792080978,0.3037356258675217,0.1441097979995658,-0.9060963334995482,2911,20.0,126392.529,20.88712878,23.48786106,23.7983506,15.312605,14.962582,6.238913033,6.475,0.019138579,0.000636371,0.005249805,0.39391895,0.186897998,0.533324151
2912,2912, 05/02  09:00:00,21.1,145061.21706333762,23.972242239044327,24.487890535798904,24.13055667289055,10.0,10.0,3.3982397499999992,4.21405225,0.0219654247954726,0.0007303659366168,0.006025222094802,0.4521023730340573,0.2145035883327016,0.0191003691007172,2912,21.1,158472.8145,26.18858971,24.29447802,24.87395879,14.854343,14.503406,6.238913033,6.475,0.023996232,0.000797892,0.006582282,0.493901381,0.234335462,-0.368448559
2913,2913, 05/02  10:00:00,23.3,137443.4815915157,22.71336544385143,25.249846881635527,24.22262583224921,10.0,10.0,3.35790775,4.11031725,0.0208119338831149,0.0006920115465502,0.0057088139672103,0.4283606979421361,0.2032391606189754,-0.5974555615365621,2913,23.3,160921.2224,26.5932039,24.70432113,25.14504101,14.784722,14.419529,6.238913033,6.475,0.024366975,0.000810219,0.006683979,0.501532167,0.237955949,-0.803581107
2914,2914, 05/02  11:00:00,25.6,139499.26391283085,23.053095888659392,23.770316556277912,24.040151527038297,10.0,10.0,3.58075525,4.264104,0.0211232240603853,0.0007023621654888,0.0057942023660894,0.4347678140874683,0.2062790681399532,0.4399692563238868,2914,25.6,168978.5496,27.9247259,24.00735469,25.17522018,14.808087,14.438229,6.238913033,6.475,0.025587029,0.000850787,0.007018646,0.526643887,0.249870406,-0.845455658
2915,2915, 05/02  12:00:00,23.3,139453.12728087243,23.04547153157904,23.441506656938625,23.26049757601061,10.0,10.0,3.61420875,4.400181999999999,0.0211162379703737,0.0007021298730464,0.0057922860478626,0.4346240232023892,0.2062108454040007,0.5802415868572106,2915,23.3,170517.601,28.17906343,24.16073897,25.15335371,14.810067,14.439768,6.238913033,6.475,0.025820075,0.000858536,0.007082571,0.531440543,0.252146218,-0.817607619
2916,2916, 05/02  13:00:00,22.2,134712.85192946508,22.262112400143568,24.27728124928053,23.99997250162032,10.0,10.0,3.53916175,4.09843925,0.0203984571337789,0.0006782631516929,0.0055953952981437,0.4198503312494918,0.1992013490469008,0.2596138146833442,2916,22.2,159635.9534,26.38080544,24.25581681,25.16100556,14.807094,14.435011,6.238913033,6.475,0.024172357,0.000803748,0.006630594,0.497526457,0.236055408,-0.681018467
2917,2917, 05/02  14:00:00,22.2,133570.8103149005,22.0733831258024,23.733905708516524,24.45544644310042,10.0,10.0,3.5474127499999994,4.0061745,0.0202255271825083,0.0006725131082949,0.0055479597774128,0.4162910082650248,0.1975125997773947,0.2245710065591013,2917,22.2,155018.963,25.6178199,23.9858638,25.16433684,14.799758,14.434598,6.238913033,6.475,0.023473244,0.000780502,0.006438824,0.483136999,0.229228215,-0.684221805
2918,2918, 05/02  15:00:00,22.8,133575.40134858055,22.07414182184627,24.85779133969992,24.314021781589908,10.0,10.0,3.56284325,4.189304999999999,0.0202262223649084,0.0006725362236022,0.0055481504693022,0.4163053168256687,0.1975193885884806,-0.3517445501952744,2918,22.8,155056.3071,25.62399124,24.372911,25.16020497,14.799789,14.435182,6.238913033,6.475,0.023478899,0.00078069,0.006440375,0.483253387,0.229283436,-0.683846652
2919,2919, 05/02  16:00:00,20.6,131596.95384492166,21.747191422731422,23.33968732020392,23.86345705528589,10.0,10.0,3.653233,4.14899925,0.0199266423618368,0.0006625749762522,0.0054659742277555,0.4101392248168243,0.1945938368975872,0.6241536079878343,2919,20.6,152087.773,25.13342304,23.70052826,25.13914181,14.804125,14.441662,6.238913033,6.475,0.023029398,0.000765744,0.006317075,0.474001559,0.224893832,-0.627868871
2920,2920, 05/02  17:00:00,20.0,128054.61704925189,21.161798872764063,21.82411194263919,23.369818989903777,10.0,10.0,4.01655475,4.35093025,0.0193902554897237,0.0006447397327326,0.0053188407184649,0.3990990660215971,0.1893557452205928,-0.1514283646872289,2920,20.0,152607.5832,25.21932483,23.77070833,25.1216577,14.804469,14.449129,6.238913033,6.475,0.023108109,0.000768361,0.006338666,0.475621616,0.225662482,-0.633775512
2921,2921, 05/02  18:00:00,19.4,125909.31058420024,20.807274022508945,24.649259200656907,23.226312633764223,10.0,10.0,3.51098875,4.271319,0.0190654094090462,0.0006339383704016,0.0052297338698183,0.392412936100933,0.1861834573814112,0.1570580525048872,2921,19.4,152033.7505,25.1244955,24.21135017,25.0856287,14.815754,14.464453,6.238913033,6.475,0.023021218,0.000765472,0.006314831,0.473833191,0.224813949,-0.585870884
2922,2922, 05/02  19:00:00,17.2,103460.9323331213,17.097543936116566,21.566635110635666,20.94714753342359,10.0,10.0,3.3581205,4.31578975,0.0156662364651221,0.0005209134617541,0.0042973243163274,0.3224496110748675,0.1529887980190556,-1.188294717051222,2922,17.2,129872.668,21.46224278,22.51596172,24.23324683,15.207536,14.850348,6.238913033,6.475,0.019665548,0.000653893,0.005394355,0.404765261,0.192044117,0.416430381
2923,2923, 05/02  20:00:00,16.1,100717.31818353831,16.644145127422195,21.027120367028232,21.719641117219105,10.0,10.0,3.426735,4.250384499999999,0.0152507935818313,0.0005070996915497,0.0041833663272223,0.3138987765180701,0.1489317861450345,-1.087969857679966,2923,16.1,130131.8051,21.50506674,22.17661091,24.03305623,15.2478,14.904968,6.238913033,6.475,0.019704787,0.000655198,0.005405118,0.405572896,0.192427306,0.518785817
2924,2924, 05/02  21:00:00,15.0,100513.10224497164,16.61039721018077,20.38573322302664,21.55241820232481,10.0,10.0,3.86476475,4.12632925,0.0152198708449935,0.0005060714886416,0.0041748840711785,0.3132623106707096,0.1486298098311438,-1.2794663008051543,2924,15.0,121103.1069,20.01301984,23.11547919,24.09094719,15.22462,14.872114,6.238913033,6.475,0.018337646,0.00060974,0.005030105,0.37743377,0.179076472,0.546508696
2925,2925, 05/02  22:00:00,13.9,101487.44600055215,16.77141340048805,20.92547588353868,20.913385518573364,10.0,10.0,3.4651564999999995,4.31434725,0.0153674076913085,0.0005109771933092,0.004215354140594,0.3162989812086144,0.1500705824654332,-1.3446206146522948,2925,13.9,112474.2845,18.58705482,22.81937707,24.04423307,15.228396,14.878046,6.238913033,6.475,0.017031054,0.000566295,0.0046717,0.350540909,0.166316939,0.703496396
2926,2926, 05/02  23:00:00,13.3,100144.943897291,16.5495568196781,20.959123505363443,20.950016084952903,10.0,10.0,3.5886705,4.40548325,0.015164123660029,0.0005042178552455,0.0041595923491335,0.3121148967305243,0.1480854101063183,-1.321720323973992,2926,13.3,115267.4092,19.04863554,21.77768567,24.04231095,15.242423,14.882218,6.238913033,6.475,0.017453994,0.000580358,0.004787715,0.35924605,0.170447163,0.588151419
2927,2927, 05/03  00:00:00,12.8,97939.97044656958,16.185171639673186,21.488112472277137,21.38562377593609,10.0,10.0,3.386168,4.17654375,0.0148302426993675,0.000493116076754,0.0040680071892769,0.3052428067968449,0.1448248920510232,-1.0443300407438645,2927,12.8,109486.1176,18.09324219,22.35687717,24.0245399,15.246448,14.889354,6.238913033,6.475,0.016578581,0.00055125,0.004547585,0.341227894,0.161898305,0.707509418
2928,2928, 05/03  01:00:00,12.2,81048.80200716032,13.3938040382748,20.570260671611145,21.016418542894066,9.999999999999998,9.999999999999998,2.871102,3.532922750000001,0.0122725522458157,0.0004080710570888,0.0033664203465048,0.2525992574776592,0.1198477388550496,-1.0533698469258892,2928,12.2,80374.0782,13.28230185,21.74155747,22.7623626,15.8047,15.434624,6.238913033,6.475,0.012170384,0.000404674,0.003338395,0.250496392,0.118850017,0.065136302
2929,2929, 05/03  02:00:00,11.7,63001.86094050175,10.411438029758548,21.81219508741056,24.150721279457684,24.813927999999965,18.98678999999997,2.7862055,2.8055912499999995,0.009539852666886,0.0003172068600136,0.0026168276555036,0.1963535906659735,0.0931615321928181,0.470094683068089,2929,11.7,84739.34693,14.00368888,21.54660167,22.41710963,15.885004,15.546304,6.238913033,6.475,0.012831381,0.000426653,0.00351971,0.264101326,0.125304987,-0.314298113
2930,2930, 05/03  03:00:00,11.1,89902.66362781184,14.856958145334051,24.808698508145405,23.23350728137234,9.999999999999998,9.999999999999998,2.9046929999999995,3.5397682500000003,0.0136132195552112,0.0004526491949685,0.0037341718636989,0.280193482386609,0.1329400396552125,0.1363245522415017,2930,11.1,90783.06704,15.00245013,22.2656413,22.48104662,15.840567,15.492972,6.238913033,6.475,0.013746532,0.000457082,0.00377074,0.282937375,0.134241902,-0.240129666
2931,2931, 05/03  04:00:00,10.6,68423.5157218009,11.307399227278545,19.00838766502576,20.08330107187072,9.999999999999998,9.999999999999998,3.0221065000000005,3.346437749999999,0.0103608091759827,0.0003445042455761,0.0028420199904363,0.2132508912816614,0.1011785916717967,-1.2336613441860909,2931,10.6,84222.32615,13.91824807,20.05150562,22.46832167,15.8723,15.515898,6.238913033,6.475,0.012753093,0.000424049,0.003498235,0.262489963,0.124540463,-0.365009377
2932,2932, 05/03  05:00:00,10.0,57448.85930037484,9.493770970527892,17.065204955288678,18.04315470656293,10.0,10.0,3.611772,4.161993,0.0086990073852551,0.0002892481586733,0.0023861797342197,0.179046930279502,0.0849502486951447,-1.6518354817420875,2932,10.0,84234.48833,13.92025794,19.23655868,22.44284303,15.868895,15.519567,6.238913033,6.475,0.012754934,0.000424111,0.00349874,0.262527868,0.124558448,-0.292178254
2933,2933, 05/03  06:00:00,11.1,57876.86179555831,9.56450096784326,16.95285958832674,18.05347939335483,10.0,10.0,3.473216,4.157917250000001,0.0087638162763602,0.0002914031002187,0.002403957126019,0.1803808563808697,0.0855831406071994,-1.6900571261018509,2933,11.1,86840.90209,14.35098356,18.53153815,22.45750964,15.874152,15.520162,6.238913033,6.475,0.013149602,0.000437234,0.003606999,0.2706511,0.12841258,-0.378226072
2934,2934, 05/03  07:00:00,11.7,89403.60247162286,14.774485275117913,19.85416297761241,20.95392807443045,10.0,10.0,3.42119575,3.986134,0.0135376508365934,0.0004501364815352,0.0037134429992526,0.2786380926168978,0.1322020725336953,-1.3966378264118071,2934,11.7,106301.6465,17.5669891,21.70129808,23.51064435,15.389665,15.043536,6.238913033,6.475,0.016096382,0.000535216,0.004415315,0.331303071,0.157189393,0.604280132
2935,2935, 05/03  08:00:00,13.9,92183.92855728947,15.233950952977445,20.25614636536567,22.04812320589252,9.999999999999986,13.29308799999998,3.513580249999998,4.222628749999998,0.013958652705859,0.0004641350919616,0.0038289258450555,0.2873033447537909,0.1363133707440924,-0.9246640118686994,2935,13.9,113426.432,18.74440294,22.27339506,23.81851536,15.344516,14.985073,6.238913033,6.475,0.01717523,0.000571089,0.004711249,0.353508402,0.16772489,0.632554745
2936,2936, 05/03  09:00:00,14.4,124782.78271041966,20.621108487529927,24.183854726342563,24.039363617752887,10.0,10.0,3.325814,4.192126,0.0188948285757093,0.0006282664368392,0.0051829427234808,0.3889019637312276,0.1845176484479508,0.3871493689411418,2936,14.4,132342.0629,21.8703252,24.10581161,24.84684471,14.876706,14.5185,6.238913033,6.475,0.020039468,0.000666327,0.005496923,0.412461455,0.195695638,-0.04539212
2937,2937, 05/03  10:00:00,16.1,125164.90198923297,20.68425600622144,23.548479065890724,23.829980461973584,10.0,10.0,3.6986715,4.21265925,0.0189526897494371,0.0006301903618594,0.0051988143228522,0.3900928887505462,0.1850826923524202,0.7133385267139076,2937,16.1,144691.2763,23.9111073,23.76713058,25.11598003,14.80762,14.434917,6.238913033,6.475,0.021909408,0.000728503,0.006009856,0.450949404,0.213956553,-0.544830586
2938,2938, 05/03  11:00:00,16.7,126716.79082370702,20.940715008987404,24.363461972812285,23.546739482209595,10.0,10.0,3.41261575,4.32036075,0.0191876794880775,0.0006380039371558,0.005263273142952,0.3949295545317553,0.1873774871323564,0.3649926634234992,2938,16.7,146781.2793,24.25649291,24.21121351,25.0699947,14.834782,14.473234,6.238913033,6.475,0.02222588,0.000739026,0.006096666,0.457463173,0.217047063,-0.537822963
2939,2939, 05/03  12:00:00,16.7,127628.5199102904,21.09138374707207,24.15991419611009,23.178438533436253,10.0,10.0,3.381423,4.267596750000001,0.0193257351110112,0.0006425943844287,0.0053011424670082,0.3977710782136401,0.1887256707793614,0.4647971860090967,2939,16.7,150347.1034,24.84576689,24.19065236,25.09031502,14.826715,14.468986,6.238913033,6.475,0.022765823,0.00075698,0.006244775,0.468576534,0.222319886,-0.561837261
2940,2940, 05/03  13:00:00,16.7,126924.4999595003,20.975040198168223,23.5373622954458,23.030977586981862,10.0,10.0,3.5970337500000005,4.25854725,0.0192191311709874,0.0006390497278956,0.0052719004914578,0.3955769073879773,0.1876846288747126,0.6281617957316175,2940,16.7,150343.1638,24.84511583,24.11074018,25.10063901,14.817074,14.459058,6.238913033,6.475,0.022765226,0.00075696,0.006244612,0.468564255,0.22231406,-0.576964669
